taxon_group,verbatim_name,name,"name to use (if different from ""name"")",name comment field,Comment,notes,Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Corrections to pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
benthic_forams,Nonionella cf. bradii,Nonionella cf. bradii,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,cf.,bradii,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella flemingi,Nonionella flemingi,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella ,,,,flemingi,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella globosa,Nonionella globosa,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,globosa,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella iridea,Nonionella iridea,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,iridea,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella labradorica,Nonionella labradorica,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,labradorica,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella pulchella,Nonionella pulchella,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,pulchella,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella sp.,Nonionella sp.,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,sp.,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella spp.,Nonionella spp.,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,spp.,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella stella,Nonionella stella,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,stella,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella turgida,Nonionella turgida,,,,"in PBDB, but classification differs to WoRMS",,,Nonionella,,,,turgida,,,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionella turgida digitata,Nonionella turgida digitata,,,,"in PBDB, but classification differs to WoRMS Winter 2021: AF: WoRMS has this as a variant, which is why Katie has added that ",,,Nonionella,,,,turgida,var.,digitata,,,1956,Nonionella,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionellina labradorica,Nonionellina labradorica,,,,"in PBDB, but classification differs to WoRMS",,,Nonionellina,,,,labradorica,,,,,1958,Nonionellina,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionoides grateloupi,Nonionoides grateloupi,,,,"in PBDB, but classification differs to WoRMS",,,Nonionoides,,,,grateloupi,,,,,431728,Nonionoides,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nonionoides spp.,Nonionoides spp.,,,,"in PBDB, but classification differs to WoRMS",,,Nonionoides,,,,spp.,,,,,431728,Nonionoides,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nothia excelsa,Nothia excelsa,,,,"in PBDB, but classification differs to WoRMS",,,Nothia,,,,excelsa,,,,,1960,Nothia,genus,,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notoplanulina rakauraoana,Notoplanulina rakauraoana,,,,"in PBDB, but higher taxonomic ranks differs to WoRMS",,,Notoplanulina,,,,rakauraoana,,,,,1962,Notoplanulina,genus,,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia briggsi,Notorotalia briggsi,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,briggsi,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia finlayi,Notorotalia finlayi,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,finlayi,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia kingmai,Notorotalia kingmai,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,kingmai,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia sp.,Notorotalia sp.,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,sp.,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia spp.,Notorotalia spp.,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,spp.,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia uttleyi,Notorotalia uttleyi,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,uttleyi,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Notorotalia zelandica,Notorotalia zelandica,,,,"in PBDB, but classification differs to WoRMS",,,Notorotalia,,,,zelandica,,,,,1963,Notorotalia,genus,,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nummulites sp.,Nummulites sp.,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nummulites,,,,sp.,,,,,1972,Nummulites,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Numullites spp.,Numullites spp.,Nummulites spp.,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nummulites,,,,spp.,,,,,1972,Nummulites,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttalides carinotruempyi,Nuttalides carinotruempyi,Nuttallides carinotruempyi,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,carinotruempyi,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttalides florialis,Nuttalides florialis,Nuttallides florialis,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,florialis,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttalides sp.,Nuttalides sp.,Nuttallides sp.,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,sp.,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttalides umbonifera,Nuttalides umbonifera,Nuttallides umbonifera,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,umbonifera,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides florialis,Nuttallides florialis,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,florialis,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides sp,Nuttallides sp,Nuttallides sp.,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,sp.,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides sp.,Nuttallides sp.,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,sp.,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides spp.,Nuttallides spp.,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,spp.,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides truempyi,Nuttallides truempyi,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,truempyi,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides truempyi sensu Hancock et al. 2006,Nuttallides truempyi sensu Hancock et al. 2006,Nuttallides truempyi,Nuttallides truempyi sensu Hancock et al. 2006,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,s.l.,truempyi,,,,Hancock et al. 2006,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides umbonifer,Nuttallides umbonifer,Nuttallides umbonifera,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,umbonifera,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallides umbonifera,Nuttallides umbonifera,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallides,,,,umbonifera,,,,,1973,Nuttallides,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallinella florealis,Nuttallinella florealis,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallinella,,,,florealis,,,,,1974,Nuttallinella,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallinella sp.,Nuttallinella sp.,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallinella,,,,sp.,,,,,1974,Nuttallinella,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Nuttallinella spp.,Nuttallinella spp.,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Nuttallinella,,,,spp.,,,,,1974,Nuttallinella,genus,,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Olgia spp.,Olgia spp.,Olgita spp.,,,"in PBDB; Winter 2021: Accepted as Olgita now?  AF: Olgia was very quickly suppressed because there's a insect genus named that, so the 't' is important here",,,Olgita,,,,spp.,,,,,433662,Olgita,genus,,433661,Olgiidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina,Oolina,Oolina sp.,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,sp.,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina globosa,Oolina globosa,,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,globosa,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina laevigata,Oolina laevigata,,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,laevigata,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina melo,Oolina melo,,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,melo,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina sp.,Oolina sp.,,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,sp.,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oolina spp.,Oolina spp.,,,,"in PBDB, but classification differs to WoRMS",,,Oolina,,,,spp.,,,,,1984,Oolina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Operculina ammonoides,Operculina ammonoides,,,,"in PBDB, so will be classified correctly",,,Operculina,,,,ammonoides,,,,,1986,Operculina,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Operculina complanata,Operculina complanata,,,,"in PBDB, so will be classified correctly",,,Operculina,,,,complanata,,,,,1986,Operculina,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Operculina sp.,Operculina sp.,,,,"in PBDB, so will be classified correctly",,,Operculina,,,,sp.,,,,,1986,Operculina,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Operculina spp.,Operculina spp.,,,,"in PBDB, so will be classified correctly",,,Operculina,,,,spp.,,,,,1986,Operculina,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Operculinella venosa,Operculinella venosa,,,,"in PBDB, so will be classified correctly",,,Operculinella,,,,venosa,,,,,431679,Operculinella,genus,,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ophthalmidium circularis,Ophthalmidium circularis,,,,"in PBDB, but superfamily differs to WoRMS",,,Ophthalmidium,,,,circularis,,,,,1989,Ophthalmidium,genus,,112267,Ophthalmidiidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oridorsalis sp.,Oridorsalis sp.,,,,"in PBDB, but classification differs to WoRMS",,,Oridorsalis,,,,sp.,,,,,2006,Oridorsalis,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oridorsalis spp.,Oridorsalis spp.,,,,"in PBDB, but classification differs to WoRMS",,,Oridorsalis,,,,spp.,,,,,2006,Oridorsalis,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oridorsalis tener,Oridorsalis tener,,,,"in PBDB, but classification differs to WoRMS",,,Oridorsalis,,,,tener,,,,,2006,Oridorsalis,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oridorsalis tenera,Oridorsalis tenera,Oridorsalis tener,,,"in PBDB, but classification differs to WoRMS",,,Oridorsalis,,,,tener,,,,entered as Oridorsalis tenera,2006,Oridorsalis,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Oridorsalis umbonatus,Oridorsalis umbonatus,,,,"in PBDB, but classification differs to WoRMS",,,Oridorsalis,,,,umbonatus,,,,,2006,Oridorsalis,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Orthomorphina cf. jedlitschkai,Orthomorphina cf. jedlitschkai,,,,"in PBDB, so will be classified correctly",,,Orthomorphina ,,,cf.,jedlitschkai,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Orthomorphina challengeriana,Orthomorphina challengeriana,,,,"in PBDB, so will be classified correctly",,,Orthomorphina,,,,challengeriana,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Orthomorphina perversa,Orthomorphina perversa,,,,"in PBDB, so will be classified correctly",,,Orthomorphina,,,,perversa,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Orthomorphina sp.,Orthomorphina sp.,,,,"in PBDB, so will be classified correctly",,,Orthomorphina,,,,sp.,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Orthomorphina spp.,Orthomorphina spp.,,,,"in PBDB, so will be classified correctly",,,Orthomorphina,,,,spp.,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ortomorphina spp.,Ortomorphina spp.,Orthomorphina spp.,,,"in PBDB, so will be classified correctly",,,Orthomorphina,,,,spp.,,,,,2013,Orthomorphina,genus,,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia,Osangularia,Osangularia sp.,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,sp.,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia bengalensis,Osangularia bengalensis,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,bengalensis,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia cf. schoenbachi,Osangularia cf. schoenbachi,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,cf.,schoenbachi,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia culter,Osangularia culter,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,culter,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia plummerae,Osangularia plummerae,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,plummerae,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia sp.,Osangularia sp.,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,sp.,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia spp.,Osangularia spp.,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,spp.,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Osangularia velascoensis,Osangularia velascoensis,,,,"in PBDB, so will be classified correctly",,,Osangularia,,,,velascoensis,,,,,2017,Osangularia,genus,,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Palliolatella sp.,Palliolatella sp.,,,,"in PBDB, but higher taxonomy differs to WoRMS",,,Palliolatella,,,,sp.,,,,,2040,Palliolatella,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Paracassidulina spp.,Paracassidulina spp.,,,,"in PBDB, but classification differs to WoRMS",,,Paracassidulina,,,,spp.,,,,,2049,Paracassidulina,genus,,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parafissurina sp.,Parafissurina sp.,,,,"in PBDB, but classification differs to WoRMS",,,Parafissurina,,,,sp.,,,,,2058,Parafissurina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parafissurina spp.,Parafissurina spp.,,,,"in PBDB, but classification differs to WoRMS",,,Parafissurina,,,,spp.,,,,,2058,Parafissurina,genus,,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parafrondicularia sp.,Parafrondicularia sp.,,,,"in PBDB, so will be classified correctly",,,Parafrondicularia,,,,sp.,,,,,2059,Parafrondicularia,genus,,430617,Plectofrondiculariidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Paragloborotalia incognita,Paragloborotalia incognita,,,,"in PBDB, but opinions on higher taxonomic ranks are not entered",,,Paragloborotalia,,,,incognita,,,,,2065,Paragloborotalia,genus,,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Paralabamina elevata,Paralabamina elevata,,,,"in PBDB, but classification of higher taxonomic ranks differs to WoRMS",,,Paralabamina,,,,elevata,,,,,2066,Paralabamina,genus,,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Paralabamina hillebrandti,Paralabamina hillebrandti,,,,"in PBDB, but classification of higher taxonomic ranks differs to WoRMS",,,Paralabamina,,,,hillebrandti,,,,,2066,Paralabamina,genus,,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Paralabamina spp.,Paralabamina spp.,,,,"in PBDB, but classification of higher taxonomic ranks differs to WoRMS",,,Paralabamina,,,,spp.,,,,,2066,Paralabamina,genus,,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Pararotalia spp.,Pararotalia spp.,,,,"in PBDB, but classification differs to WoRMS (some taxonomic ranks missing/spelt differently)",,,Pararotalia,,,,spp.,,,,,2072,Pararotalia,genus,,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parasorites orbitolitoides,Parasorites orbitolitoides,,,,"in PBDB, so will be classified correctly",,,Parasorites,,,,orbitolitoides,,,,,2074,Parasorites,genus,,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parasorites orbitoloides,Parasorites orbitoloides,Parasorites orbitolitoides,,,"in PBDB, so will be classified correctly",,,Parasorites,,,,orbitolitoides,,,,,2074,Parasorites,genus,,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parasorites spp.,Parasorites spp.,,,,"in PBDB, so will be classified correctly",,,Parasorites,,,,spp.,,,,,2074,Parasorites,genus,,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Parvicarinina alticamerata,Parvicarinina alticamerata,,,in PBDB; Not accepted. Classified as Laticarinina?,,,,Parvicarinina,,,,alticamerata,,,,,433659,Parvicarinina,genus,,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Patellina antarctica,Patellina antarctica,,,,"in PBDB, so will be classified correctly",,,Patellina,,,,antarctica,,,,,153914,Patellina,suborder,genus; taxon_no= 2092,,,,,8304,Gastropoda,7805,Mollusca,325038,Animalia
benthic_forams,Patellina spp.,Patellina spp.,,,,"in PBDB, so will be classified correctly",,,Patellina,,,,spp.,,,,,153914,Patellina,suborder,genus; taxon_no= 2092,,,,,8304,Gastropoda,7805,Mollusca,325038,Animalia
benthic_forams,Patellinella spp.,Patellinella spp.,,,,"in PBDB, so will be classified correctly",,,Patellinella,,,,spp.,,,,,2093,Patellinella,genus,,279578,Placentulinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Pattelina corrugata,Pattelina corrugata,Patellinella corrugata,,,"Patellina in PBDB, so will be classified correctly (suggested it was a homonym?)",,,Patellinella,,,,corrugata,,,,,2093,Patellinella,genus,,279578,Placentulinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Pavonina flabelliformis,Pavonina flabelliformis,,,,"in PBDB, but higher taxonomic ranks differ to WoRMS",,,Pavonina,,,,flabelliformis,,,,,2098,Pavonina,genus,,430643,Pavoninidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Peneroplis pertusus,Peneroplis pertusus,,,,"in PBDB, so will be classified correctly",,,Peneroplis,,,,pertusus,,,,,2107,Peneroplis,genus,,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Peneroplis planatus,Peneroplis planatus,,,,"in PBDB, so will be classified correctly",,,Peneroplis,,,,planatus,,,,,2107,Peneroplis,genus,,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Peneroplis sp. ?,Peneroplis sp. ?,Peneroplis sp.,,,"in PBDB, so will be classified correctly",,,Peneroplis,,,,sp.,,,,,2107,Peneroplis,genus,,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Peneroplis spp.,Peneroplis spp.,,,,"in PBDB, so will be classified correctly",,,Peneroplis,,,,spp.,,,,,2107,Peneroplis,genus,,153354,Peneroplidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
